               Epoch,          Train Loss,      Train Accuracy,     Validation Loss, Validation Accuracy
                   1,  1.2592999935150146,   53.96770095825195,  1.4729000329971313,  49.672698974609375
                   2,  0.9663000106811523,   64.37259674072266,  1.1888999938964844,   55.37889862060547
                   3,  0.8802000284194946,    67.7300033569336,  1.0058000087738037,   62.93119812011719
                   4,  0.8285999894142151,   69.75849914550781,  1.2145999670028687,  57.706199645996094
                   5,  0.7906000018119812,   71.20230102539062,  1.5870000123977661,   51.18439865112305
                   6,  0.7651000022888184,   72.17060089111328,  1.0342999696731567,   62.68709945678711
                   7,  0.7437999844551086,   72.93389892578125,  1.0046000480651855,   63.97060012817383
                   8,  0.7218000292778015,   73.75060272216797,   1.152500033378601,    59.3213996887207
                   9,    0.70660001039505,    74.3208999633789,  1.1761000156402588,  62.544700622558594
                  10,  0.6927000284194946,   74.85769653320312,  1.0794999599456787,   63.10459899902344
                  11,  0.6843000054359436,   75.21939849853516,  0.9757000207901001,   64.89579772949219
                  12,  0.6705999970436096,    75.6323013305664,  0.8996999859809875,   67.32389831542969
                  13,  0.6614999771118164,    76.0510025024414,  0.8801000118255615,   68.18990325927734
                  14,  0.6539999842643738,   76.29779815673828,  0.9192000031471252,   67.58660125732422
                  15,  0.6492000222206116,    76.4363021850586,  0.8518999814987183,    69.0363998413086
                  16,  0.6403999924659729,   76.78700256347656,  0.8445000052452087,   69.62809753417969
                  17,  0.6341000199317932,    77.0469970703125,  0.9125000238418579,   67.20539855957031
                  18,  0.6284000277519226,   77.23519897460938,  0.9768000245094299,   66.32959747314453
                  19,  0.6248999834060669,    77.3895034790039,  1.0599000453948975,   66.16510009765625
                  20,  0.6182000041007996,    77.6050033569336,  0.8571000099182129,   69.75199890136719
                  21,  0.6151999831199646,    77.7344970703125,  0.8730999827384949,    68.3385009765625
                  22,  0.6111999750137329,   77.90709686279297,  0.8826000094413757,   69.51930236816406
                  23,  0.6050000190734863,   78.14199829101562,  0.8661999702453613,   68.65249633789062
                  24,  0.6007999777793884,   78.28130340576172,  0.9151999950408936,   67.87760162353516
                  25,  0.5989000201225281,   78.35150146484375,   0.870199978351593,    69.1707992553711
                  26,  0.5943999886512756,   78.47799682617188,  0.8849999904632568,   68.25530242919922
                  27,  0.5916000008583069,   78.63580322265625,   0.868399977684021,   68.58879852294922
                  28,  0.5874999761581421,   78.74410247802734,  0.8363999724388123,   71.09829711914062
                  29,   0.585099995136261,     78.885498046875,  0.9653000235557556,   66.11199951171875
                  30,   0.583299994468689,   78.93579864501953,  0.8668000102043152,    69.0072021484375
                  31,  0.5788000226020813,    79.0363998413086,  0.8859999775886536,    69.4176025390625
                  32,  0.5756000280380249,   79.19609832763672,  0.8396000266075134,   71.39459991455078
                  33,  0.5741000175476074,   79.21820068359375,  0.8985999822616577,   69.68299865722656
                  34,  0.5745999813079834,    79.2156982421875,  0.8313999772071838,   70.62590026855469
                  35,  0.5687000155448914,   79.45429992675781,  0.8734999895095825,   70.21549987792969
                  36,  0.5692999958992004,   79.45390319824219,   0.795799970626831,    71.9271011352539
                  37,  0.5665000081062317,   79.48210144042969,  0.8481000065803528,   71.42109680175781
                  38,  0.5648000240325928,    79.5958023071289,  0.7888000011444092,    72.3595962524414
                  39,  0.5623999834060669,   79.66480255126953,  0.8514999747276306,   70.69930267333984
                  40,  0.5619999766349792,   79.71269989013672,   0.791700005531311,     71.293701171875
                  41,  0.5586000084877014,   79.80400085449219,  0.8222000002861023,   72.51000213623047
                  42,  0.5572999715805054,   79.89129638671875,  0.8163999915122986,   70.94080352783203
                  43,  0.5548999905586243,   79.91940307617188,   0.765500009059906,   73.50689697265625
                  44,  0.5533000230789185,   80.06490325927734,  0.7519000172615051,   73.30609893798828
                  45,  0.5530999898910522,   80.04190063476562,  0.7620000243186951,   72.95580291748047
                  46,  0.5512999892234802,   80.07469940185547,  0.8252999782562256,   71.82620239257812
                  47,  0.5498999953269958,   80.19650268554688,  0.9223999977111816,   69.57240295410156
                  48,  0.5473999977111816,   80.21620178222656,  0.8205999732017517,   71.79090118408203
                  49,   0.546999990940094,   80.25199890136719,  0.7979999780654907,   72.86289978027344
                  50,  0.5461999773979187,   80.27639770507812,  0.8079000115394592,    73.0645980834961
                  51,  0.5437999963760376,   80.34500122070312,   0.849399983882904,   71.51129913330078
                  52,  0.5446000099182129,    80.3467025756836,  0.8278999924659729,   70.60639953613281
                  53,  0.5421000123023987,   80.44029998779297,  0.7609000205993652,   73.80680084228516
                  54,  0.5422999858856201,   80.37429809570312,  0.8285999894142151,   71.14340209960938
                  55,  0.5410000085830688,   80.43890380859375,  0.7939000129699707,   72.81069946289062
                  56,  0.5403000116348267,   80.52369689941406,  0.7857999801635742,   72.62319946289062
                  57,  0.5378999710083008,   80.56520080566406,  0.7634000182151794,   74.14199829101562
                  58,  0.5374000072479248,   80.57099914550781,  0.7648000121116638,   72.99120330810547
                  59,  0.5354999899864197,   80.67430114746094,  0.7936000227928162,       73.3291015625
                  60,  0.5339999794960022,   80.68800354003906,   0.794700026512146,   73.30789947509766
                  61,  0.5360000133514404,    80.6635971069336,  0.7386999726295471,   73.85540008544922
                  62,  0.5353000164031982,   80.68470001220703,  0.7775999903678894,   72.68160247802734
                  63,  0.5335999727249146,   80.74700164794922,  0.7727000117301941,    72.5250015258789
                  64,  0.5314000248908997,   80.83820343017578,  0.7764000296592712,   72.92479705810547
                  65,  0.5307000279426575,    80.8407974243164,  0.7753000259399414,   73.47859954833984
                  66,  0.5309000015258789,   80.84510040283203,  0.7483999729156494,   74.31449890136719
                  67,  0.5307000279426575,   80.84760284423828,  0.8424999713897705,   71.54409790039062
                  68,  0.5281000137329102,   80.93800354003906,  0.8241000175476074,   72.30480194091797
                  69,  0.5281000137329102,    80.9802017211914,   0.771399974822998,   72.79750061035156
                  70,  0.5289000272750854,   80.95790100097656,  0.7838000059127808,   73.26280212402344
                  71,  0.5267000198364258,   81.00779724121094,  0.7511000037193298,    74.1958999633789
                  72,  0.5242999792098999,      81.08740234375,  0.8323000073432922,   72.10040283203125
                  73,  0.5270000100135803,   81.02529907226562,  0.7777000069618225,   72.91339874267578
                  74,  0.5221999883651733,   81.16280364990234,  0.8550000190734863,   71.61840057373047
                  75,  0.5236999988555908,    81.1240005493164,  0.7634000182151794,    72.8770980834961
                  76,  0.5210999846458435,   81.18550109863281,  0.8187999725341797,   71.92970275878906
                  77,  0.5220999717712402,    81.1957015991211,  0.7527999877929688,   74.51969909667969
                  78,  0.5217999815940857,   81.18379974365234,   0.788100004196167,   72.44719696044922
                  79,  0.5200999975204468,   81.24620056152344,  0.7441999912261963,   75.07779693603516
                  80,  0.5202999711036682,   81.24479675292969,  0.7953000068664551,   72.97879791259766
                  81,  0.5202999711036682,   81.24359893798828,   0.755299985408783,   74.16590118408203
                  82,  0.5188999772071838,   81.26090240478516,  0.7836999893188477,    72.8416976928711
                  83,  0.5177000164985657,   81.29660034179688,  0.7631000280380249,   73.32820129394531
                  84,  0.5180000066757202,   81.32649993896484,  0.7807999849319458,   74.12699890136719
                  85,  0.5177000164985657,   81.34120178222656,  0.8276000022888184,   72.57279968261719
                  86,  0.5156999826431274,   81.41130065917969,  0.7454000115394592,   74.66919708251953
                  87,  0.5162000060081482,   81.39189910888672,  0.7486000061035156,   74.72930145263672
                  88,  0.5144000053405762,   81.45439910888672,  0.7501999735832214,    74.3772964477539
                  89,  0.5146999955177307,    81.4718017578125,  0.8434000015258789,   72.43389892578125
                  90,  0.5142999887466431,   81.48030090332031,  0.7526000142097473,   73.62979888916016
                  91,  0.5126000046730042,   81.54309844970703,  0.7829999923706055,    73.5634994506836
                  92,  0.5120999813079834,   81.49430084228516,  0.7889000177383423,   72.97000122070312
                  93,  0.5115000009536743,   81.55770111083984,  0.7318999767303467,   74.37370300292969
                  94,  0.5116000175476074,   81.53600311279297,  0.8147000074386597,   73.21589660644531
                  95,  0.5112000107765198,   81.57759857177734,  0.7692999839782715,   73.76959991455078
                  96,  0.5112000107765198,   81.53939819335938,  0.8009999990463257,    73.1707992553711
                  97,  0.5091000199317932,   81.64700317382812,  0.7366999983787537,   74.72669982910156
                  98,  0.5092999935150146,   81.64219665527344,  0.7710999846458435,   73.56079864501953
                  99,  0.5084999799728394,      81.69580078125,  0.7835999727249146,   74.26229858398438
                 100,  0.5094000101089478,   81.61830139160156,  0.7684000134468079,   73.73069763183594
                 101,  0.5085999965667725,    81.6812973022461,  0.7630000114440918,   74.36219787597656
                 102,  0.5078999996185303,   81.72000122070312,  0.7487000226974487,    74.4613037109375
                 103,  0.5084999799728394,   81.70780181884766,  0.7803999781608582,   74.24810028076172
                 104,  0.5077000260353088,   81.67479705810547,  0.7476999759674072,   74.59750366210938
                 105,  0.5076000094413757,   81.69120025634766,  0.7753000259399414,   73.21060180664062
                 106,  0.5065000057220459,   81.74189758300781,  0.7663999795913696,   73.48390197753906
                 107,  0.5058000087738037,   81.78170013427734,  0.7441999912261963,    74.6355972290039
                 108,  0.5063999891281128,   81.73889923095703,  0.7570000290870667,   75.15740203857422
                 109,  0.5058000087738037,   81.75080108642578,   0.785099983215332,   73.87660217285156
                 110,  0.5060999989509583,      81.78759765625,  0.8062000274658203,    72.4480972290039
                 111,  0.5058000087738037,   81.76029968261719,  0.7757999897003174,   73.71739959716797
                 112,  0.5031999945640564,   81.85240173339844,  0.7907000184059143,   73.95449829101562
                 113,  0.5031999945640564,    81.8678970336914,  0.7371000051498413,   74.22779846191406
                 114,  0.5031999945640564,   81.86409759521484,  0.7628999948501587,   74.12159729003906
                 115,  0.5023000240325928,    81.8125991821289,   0.804099977016449,   73.74040222167969
                 116,  0.5005000233650208,   81.95179748535156,  0.7786999940872192,   74.00489807128906
                 117,  0.5031999945640564,   81.89140319824219,  0.7626000046730042,   74.84960174560547
                 118,  0.5026000142097473,   81.91069793701172,  0.7946000099182129,    74.1260986328125
                 119,  0.5011000037193298,   81.95059967041016,  0.7922999858856201,   73.85540008544922
                 120,  0.5006999969482422,   81.94650268554688,  0.7775999903678894,   73.76599884033203
                 121,  0.5011000037193298,    81.9469985961914,  0.8366000056266785,   72.43389892578125
                 122,  0.4991999864578247,   82.00250244140625,  0.7366999983787537,   75.32460021972656
                 123,  0.4997999966144562,   82.00420379638672,  0.7416999936103821,   75.22200012207031
                 124,  0.5008000135421753,   81.93920135498047,  0.7731999754905701,   74.70539855957031
                 125, 0.49970000982284546,   82.00959777832031,  0.7466999888420105,    74.7311019897461
                 126,                 0.5,   81.97879791259766,  0.7447999715805054,   74.67269897460938
                 127,  0.4982999861240387,    82.0259017944336,  0.8122000098228455,    72.7833023071289
                 128, 0.49729999899864197,   82.07990264892578,  0.7483999729156494,   74.53559875488281
                 129, 0.49790000915527344,   82.06400299072266,  0.7567999958992004,   75.08670043945312
                 130,  0.4984999895095825,   82.06819915771484,  0.7602999806404114,   74.06950378417969
                 131, 0.49869999289512634,   82.04570007324219,  0.7400000095367432,   74.44719696044922
                 132,  0.4975000023841858,   82.05390167236328,  0.7706000208854675,   74.36840057373047
                 133, 0.49729999899864197,   82.08550262451172,   0.786300003528595,   74.49320220947266
                 134, 0.49619999527931213,    82.1084976196289,  0.7872999906539917,   74.76470184326172
                 135,  0.4959000051021576,   82.11820220947266,  0.7120000123977661,    75.5873031616211
                 136, 0.49540001153945923,   82.13169860839844,  0.7249000072479248,    75.3927001953125
                 137, 0.49639999866485596,    82.1592025756836,  0.7598999738693237,   74.17120361328125
                 138, 0.49570000171661377,   82.12519836425781,  0.7038000226020813,    75.6864013671875
                 139, 0.49570000171661377,   82.14540100097656,  0.7501999735832214,   74.72489929199219
                 140, 0.49570000171661377,   82.16600036621094,  0.7882999777793884,   73.43699645996094
                 141,  0.4950999915599823,   82.17459869384766,  0.7567999958992004,   75.04949951171875
                 142, 0.49540001153945923,   82.16609954833984,  0.7659000158309937,   75.01499938964844
                 143,  0.4934000074863434,   82.21330261230469,   0.781499981880188,    73.9738998413086
                 144,  0.4943000078201294,   82.19339752197266,   0.755299985408783,   75.53250122070312
                 145,   0.492000013589859,   82.25080108642578,  0.7400000095367432,   75.51219940185547
                 146, 0.49320000410079956,   82.21620178222656,  0.7628999948501587,   75.02300262451172
                 147,  0.4925000071525574,   82.24639892578125,   0.767799973487854,   75.08930206298828
                 148,  0.4927999973297119,   82.22260284423828,  0.7364000082015991,   75.69080352783203
                 149, 0.49050000309944153,   82.31179809570312,  0.7387999892234802,    75.1946029663086
                 150,  0.4916999936103821,   82.29530334472656,  0.7508000135421753,    74.9894027709961
                 151,  0.4912000000476837,   82.29190063476562,  0.7530999779701233,   74.70099639892578
                 152,  0.4909999966621399,   82.30290222167969,  0.7364000082015991,   75.39009857177734
                 153,  0.4925000071525574,   82.22899627685547,  0.7652000188827515,   74.46749877929688
                 154, 0.49239999055862427,   82.27539825439453,  0.7360000014305115,    75.1697998046875
                 155,  0.4912000000476837,   82.30680084228516,  0.7573000192642212,    74.9928970336914
                 156, 0.49000000953674316,   82.34539794921875,  0.7501999735832214,   74.64179992675781
                 157,  0.4903999865055084,   82.32119750976562,  0.7623000144958496,   75.04859924316406
                 158,   0.490200012922287,   82.36160278320312,  0.7754999995231628,   74.97969818115234
                 159, 0.48980000615119934,    82.3541030883789,  0.8033000230789185,   73.40959930419922
                 160, 0.48980000615119934,    82.3407974243164,  0.7569000124931335,   74.90540313720703
                 161, 0.49059998989105225,   82.36799621582031,  0.7646999955177307,   74.52059936523438
                 162, 0.48829999566078186,   82.44029998779297,   0.741100013256073,    74.7842025756836
                 163,  0.4896000027656555,   82.38050079345703,  0.7996000051498413,   73.82530212402344
                 164, 0.48910000920295715,    82.3761978149414,  0.7566999793052673,   74.40380096435547
                 165,  0.4876999855041504,   82.45570373535156,  0.7775999903678894,   74.78150177001953
                 166,  0.4884999990463257,   82.38919830322266,   0.715399980545044,   76.00399780273438
                 167, 0.48750001192092896,   82.40859985351562,  0.7520999908447266,   75.35379791259766
                 168, 0.48820000886917114,   82.41349792480469,  0.7526999711990356,   75.32730102539062
                 169,  0.4875999987125397,   82.43049621582031,  0.7635999917984009,   74.41179656982422
                 170,  0.4869000017642975,   82.45259857177734,   0.746999979019165,   75.19640350341797
                 171, 0.48809999227523804,   82.40470123291016,   0.786300003528595,   74.76470184326172
                 172, 0.48750001192092896,   82.46910095214844,  0.7494999766349792,   75.20960235595703
                 173,  0.4862000048160553,   82.46790313720703,  0.7558000087738037,   75.05660247802734
                 174, 0.48590001463890076,                82.5,   0.765999972820282,    75.2520980834961
                 175, 0.48669999837875366,   82.42279815673828,  0.7405999898910522,   75.32369995117188
                 176, 0.48579999804496765,    82.5022964477539,  0.7904999852180481,   74.49140167236328
                 177,  0.4862000048160553,   82.54759979248047,  0.7814000248908997,   74.11100006103516
                 178,  0.4855000078678131,   82.51080322265625,  0.7497000098228455,   75.44229888916016
                 179,   0.486299991607666,   82.47840118408203,  0.7803999781608582,   74.67269897460938
                 180,   0.486299991607666,   82.50890350341797,  0.7760000228881836,   74.71520233154297
                 181, 0.48590001463890076,   82.54429626464844,  0.7368000149726868,   75.45379638671875
                 182,  0.4855000078678131,   82.49649810791016,  0.7505000233650208,    75.3228988647461
                 183,  0.4837000072002411,   82.55500030517578,  0.7702999711036682,   74.73380279541016
                 184,  0.4846999943256378,   82.53170013427734,  0.7583000063896179,   75.10079956054688
                 185,  0.4844000041484833,   82.54640197753906,   0.784500002861023,   74.30030059814453
                 186,  0.4846999943256378,   82.49980163574219,  0.7876999974250793,   74.30740356445312
                 187, 0.48410001397132874,    82.5614013671875,   0.760200023651123,   74.89299774169922
                 188, 0.48399999737739563,    82.5447006225586,  0.7545999884605408,   74.97879791259766
                 189, 0.48420000076293945,   82.58499908447266,  0.7368999719619751,    75.4749984741211
                 190, 0.48350000381469727,   82.57640075683594,  0.7684000134468079,   75.37680053710938
                 191, 0.48350000381469727,   82.58809661865234,  0.7512999773025513,    74.9540023803711
                 192, 0.48249998688697815,   82.67410278320312,  0.7620999813079834,   75.28479766845703
                 193,  0.4846000075340271,   82.54340362548828,  0.7372000217437744,   75.85089874267578
                 194, 0.48069998621940613,    82.7251968383789,  0.7433000206947327,   74.86109924316406
                 195,   0.482699990272522,   82.58409881591797,   0.732699990272522,   75.86419677734375
                 196, 0.48159998655319214,   82.66100311279297,  0.7544000148773193,   75.04949951171875
                 197, 0.48249998688697815,   82.57430267333984,  0.7728000283241272,   74.54530334472656
                 198,  0.4810999929904938,    82.7051010131836,   0.734499990940094,   76.27459716796875
                 199, 0.48170000314712524,    82.6583023071289,  0.7577999830245972,   75.27510070800781
                 200,  0.4814999997615814,   82.68689727783203,  0.7638000249862671,    74.9000015258789
                 201, 0.48190000653266907,   82.65619659423828,  0.7639999985694885,   74.99909973144531
                 202,  0.4796000123023987,   82.72879791259766,  0.7599999904632568,    74.9751968383789
                 203, 0.48010000586509705,   82.66500091552734,  0.7451000213623047,   75.36620330810547
                 204, 0.47940000891685486,   82.72440338134766,  0.7894999980926514,   73.62359619140625
                 205, 0.48030000925064087,   82.65619659423828,  0.7419999837875366,   75.17510223388672
                 206, 0.48179998993873596,   82.65699768066406,  0.7504000067710876,    75.8102035522461
                 207, 0.48010000586509705,    82.7083969116211,  0.7404000163078308,   75.27510070800781
                 208,  0.4796000123023987,   82.73799896240234,  0.7271000146865845,   76.02249908447266
                 209, 0.48069998621940613,   82.70909881591797,  0.7519999742507935,     75.106201171875
                 210,  0.4812000095844269,      82.66259765625,  0.7638999819755554,   75.08489990234375
                 211,  0.4796000123023987,   82.73979949951172,  0.7473999857902527,   75.12650299072266
                 212,  0.4794999957084656,   82.72959899902344,  0.7436000108718872,   75.29720306396484
                 213,   0.478300005197525,   82.76460266113281,  0.7562000155448914,   75.06990051269531
                 214,  0.4796999990940094,   82.69229888916016,  0.7213000059127808,    76.3021011352539
                 215, 0.47780001163482666,   82.80580139160156,  0.7333999872207642,   75.46530151367188
                 216,  0.4794999957084656,   82.76930236816406,   0.736299991607666,   75.91729736328125
                 217, 0.47929999232292175,   82.73560333251953,  0.7372000217437744,   76.21009826660156
                 218,  0.4790000021457672,   82.73159790039062,   0.758899986743927,     75.410400390625
                 219,  0.4790000021457672,   82.75959777832031,  0.7925999760627747,   73.53780364990234
                 220,   0.478300005197525,   82.78340148925781,  0.7669000029563904,   75.10440063476562
                 221, 0.47859999537467957,    82.7157974243164,  0.7570000290870667,   75.34760284423828
                 222, 0.47780001163482666,   82.77680206298828,  0.7872999906539917,   74.13929748535156
                 223,  0.4772000014781952,    82.8302001953125,  0.7534000277519226,   75.10169982910156
                 224,  0.4781999886035919,   82.78170013427734,  0.7520999908447266,    74.9760971069336
                 225,  0.4772999882698059,   82.78990173339844,  0.7717999815940857,   74.77269744873047
                 226,  0.4767000079154968,   82.91500091552734,  0.7258999943733215,   76.27549743652344
                 227,  0.4772999882698059,   82.76460266113281,  0.7440999746322632,   75.54309844970703
                 228,  0.4772999882698059,   82.77839660644531,  0.7649000287055969,   74.94249725341797
                 229, 0.47870001196861267,   82.75270080566406,  0.7620999813079834,   75.21849822998047
                 230,  0.4756999909877777,    82.8656005859375,  0.7523999810218811,   75.70320129394531
                 231, 0.47760000824928284,   82.83879852294922,  0.7694000005722046,   74.88240051269531
                 232,   0.475600004196167,   82.86640167236328,  0.8027999997138977,   74.03050231933594
                 233, 0.47530001401901245,   82.89869689941406,  0.7652999758720398,   75.44229888916016
                 234,   0.476500004529953,   82.85590362548828,  0.7574999928474426,    75.5386962890625
                 235,  0.4772999882698059,   82.81430053710938,  0.7469000220298767,   76.33570098876953
                 236,  0.4754999876022339,   82.94049835205078,  0.7483999729156494,   75.01419830322266
                 237,   0.474700003862381,   82.90760040283203,   0.753000020980835,   76.25340270996094
                 238,   0.475600004196167,    82.9269027709961,  0.7583000063896179,   76.20829772949219
                 239,  0.4747999906539917,   82.91950225830078,  0.7445999979972839,    75.4218978881836
                 240, 0.47519999742507935,    82.8458023071289,  0.7321000099182129,   76.41349792480469
                 241,  0.4756999909877777,   82.85420227050781,   0.753000020980835,   74.96199798583984
                 242, 0.47380000352859497,   82.89009857177734,  0.7815999984741211,   74.55860137939453
                 243,  0.4749999940395355,   82.90879821777344,  0.7506999969482422,   75.42459869384766
                 244,  0.4738999903202057,   82.89610290527344,  0.7415000200271606,   75.58380126953125
                 245, 0.47429999709129333,   82.94950103759766,  0.7343999743461609,   75.07779693603516
                 246,   0.475600004196167,   82.88999938964844,  0.7143999934196472,   76.18879699707031
                 247,   0.474700003862381,   82.93150329589844,  0.7825000286102295,   74.99559783935547
                 248,  0.4726000130176544,   83.00409698486328,  0.7164999842643738,    76.2313003540039
                 249, 0.47360000014305115,   82.99259948730469,  0.7689999938011169,    74.5427017211914
                 250, 0.47269999980926514,    82.9563980102539,  0.7720000147819519,   74.68599700927734
                 251, 0.47269999980926514,   82.97830200195312,  0.7710999846458435,   74.82219696044922
                 252, 0.47269999980926514,   82.97570037841797,  0.7698000073432922,   74.84960174560547
                 253,  0.4738999903202057,    82.9613037109375,  0.7914999723434448,   74.81690216064453
                 254,  0.4733999967575073,   82.93560028076172,  0.7820000052452087,    74.7302017211914
                 255,  0.4745999872684479,   82.94280242919922,  0.7263000011444092,   75.90579986572266
                 256,  0.4724999964237213,   82.94999694824219,  0.7519999742507935,   75.06900024414062
                 257,  0.4742000102996826,   82.92559814453125,  0.7667999863624573,   75.22820281982422
                 258,  0.4729999899864197,   82.96730041503906,  0.7554000020027161,   75.40779876708984
                 259,  0.4726000130176544,   82.96050262451172,  0.7548999786376953,    75.7863998413086
                 260,  0.4733999967575073,   82.95099639892578,  0.7577000260353088,    75.1406021118164
                 261,  0.4717999994754791,   82.99240112304688,  0.7010999917984009,   76.68060302734375
                 262,  0.4724000096321106,   82.98760223388672,   0.800599992275238,   74.96820068359375
                 263,  0.4726000130176544,   83.02140045166016,  0.7458999752998352,   75.70590209960938
                 264,  0.4731999933719635,   82.93840026855469,  0.7666000127792358,   74.38970184326172
                 265, 0.47209998965263367,   82.98880004882812,   0.713699996471405,   76.03929901123047
                 266, 0.47200000286102295,   83.00150299072266,  0.7444999814033508,    75.8102035522461
                 267,  0.4706999957561493,   83.07460021972656,  0.7746000289916992,   75.14679718017578
                 268,  0.4715999960899353,   83.04979705810547,  0.7595000267028809,   75.31839752197266
                 269,  0.4715999960899353,   83.01950073242188,  0.7652999758720398,   75.42990112304688
                 270, 0.47040000557899475,   83.02159881591797,  0.7343000173568726,   75.76339721679688
                 271, 0.47130000591278076,   83.03230285644531,   0.753000020980835,    75.8739013671875
                 272,  0.4708000123500824,   83.08300018310547,   0.789900004863739,   74.54180145263672
                 273, 0.47189998626708984,    83.0177001953125,  0.7498000264167786,   75.76599884033203
                 274, 0.47110000252723694,   83.04679870605469,  0.7648000121116638,   75.29280090332031
                 275,  0.4715999960899353,   83.00679779052734,  0.7796000242233276,   75.14859771728516
                 276,  0.4708999991416931,   83.05280303955078,  0.7414000034332275,    75.7218017578125
                 277,  0.4715000092983246,   83.03669738769531,  0.7764000296592712,   74.79119873046875
                 278, 0.47099998593330383,   83.04080200195312,  0.7524999976158142,   75.46440124511719
                 279, 0.47049999237060547,   83.03230285644531,  0.7870000004768372,     73.997802734375
                 280, 0.47040000557899475,   83.05130004882812,  0.7522000074386597,   75.63510131835938
                 281, 0.46950000524520874,   83.06700134277344,  0.7494999766349792,   76.12960052490234
                 282,  0.4715000092983246,   83.02120208740234,  0.7250000238418579,    75.4520034790039
                 283,  0.4700999855995178,   83.08200073242188,  0.7728999853134155,   74.97350311279297
                 284, 0.46860000491142273,   83.11699676513672,  0.7335000038146973,    75.2511978149414
                 285, 0.46959999203681946,   83.08509826660156,  0.7942000031471252,   74.85489654541016
                 286,  0.4699000120162964,   83.08439636230469,  0.8027999997138977,    74.9000015258789
                 287, 0.47099998593330383,   83.06529998779297,  0.7373999953269958,   75.68460083007812
                 288,  0.4700999855995178,   83.11730194091797,  0.7537999749183655,   75.82879638671875
                 289, 0.47040000557899475,   83.03119659423828,  0.7490000128746033,    75.3042984008789
                 290, 0.47099998593330383,   83.05290222167969,   0.763700008392334,   75.03359985351562
                 291, 0.46720001101493835,   83.15129852294922,  0.7736999988555908,   75.22470092773438
                 292,  0.4693000018596649,   83.14749908447266,  0.7989000082015991,   74.81069946289062
                 293,  0.4700999855995178,   83.09459686279297,  0.7699999809265137,   75.67759704589844
                 294, 0.46889999508857727,   83.11219787597656,  0.7537000179290771,   75.16280364990234
                 295, 0.46970000863075256,   83.09410095214844,  0.7595000267028809,   75.24939727783203
                 296, 0.46860000491142273,    83.1240005493164,  0.7390999794006348,   75.55460357666016
                 297, 0.46869999170303345,   83.12239837646484,  0.7297999858856201,   76.34100341796875
                 298,  0.4677000045776367,       83.1416015625,  0.7767000198364258,   74.75849914550781
                 299, 0.46799999475479126,   83.12529754638672,  0.7480000257492065,   75.36090087890625
                 300, 0.46790000796318054,   83.18250274658203,  0.7567999958992004,    75.7323989868164
